Date,Day,Meal_Type,Dish_Name,Meal_Type_Code,Dish_Code,Day_Code,Year,Month,Week,DayOfYear,Day_of_Week_Num,Is_Weekend,Student_Count,Event_Flag,Vacation_Flag,Servings_Lag_1,Dish_Avg_3,Predicted_Servings
2026-01-02,Friday,Breakfast,Upma,0,138,0,2026,1,1,2,4,0,1948,0,0,134.0,237.0,217
2026-01-02,Friday,Breakfast,Poha,0,106,0,2026,1,1,2,4,0,1948,0,0,1049.0,976.0,450
2026-01-02,Friday,Breakfast,Idli,0,49,0,2026,1,1,2,4,0,1948,0,0,149.0,1868.6666666666667,740
2026-01-02,Friday,Breakfast,Uttapam,0,139,0,2026,1,1,2,4,0,1948,0,0,3834.0,1896.0,1257
2026-01-02,Friday,Breakfast,Dibba Rotti,0,36,0,2026,1,1,2,4,0,1948,0,0,244.0,604.3333333333334,347
2026-01-02,Friday,Lunch,Jeera Aloo,2,51,0,2026,1,1,2,4,0,1948,0,0,682.0,568.6666666666666,406
2026-01-02,Friday,Lunch,Khoya Paneer,2,64,0,2026,1,1,2,4,0,1948,0,0,152.0,161.66666666666666,298
2026-01-02,Friday,Lunch,Jeera Rice,2,52,0,2026,1,1,2,4,0,1948,0,0,111.0,661.6666666666666,259
2026-01-02,Friday,Lunch,Jalfrezi,2,50,0,2026,1,1,2,4,0,1948,0,0,454.0,200.33333333333334,521
2026-01-02,Friday,Lunch,Bhindi Masala,2,13,0,2026,1,1,2,4,0,1948,0,0,3438.0,2677.0,922
2026-01-02,Friday,Lunch,Mag Dhokli,2,75,0,2026,1,1,2,4,0,1948,0,0,276.0,266.6666666666667,257
2026-01-02,Friday,Lunch,Mishti Chholar Dal,2,85,0,2026,1,1,2,4,0,1948,0,0,1657.0,1478.6666666666667,43
2026-01-02,Friday,Snacks,Kuzhakkattai,3,70,0,2026,1,1,2,4,0,1948,0,0,1280.0,748.0,1197
2026-01-02,Friday,Dinner,Olan,1,95,0,2026,1,1,2,4,0,1948,0,0,82.0,1496.0,163
2026-01-02,Friday,Dinner,Pachadi,1,97,0,2026,1,1,2,4,0,1948,0,0,197.0,216.0,261
2026-01-02,Friday,Dinner,Veg Kolhapuri,1,141,0,2026,1,1,2,4,0,1948,0,0,1077.0,685.6666666666666,499
2026-01-02,Friday,Dinner,Rajma,1,112,0,2026,1,1,2,4,0,1948,0,0,123.0,2142.6666666666665,1626
2026-01-02,Friday,Dinner,Mixed Veg Curry,1,88,0,2026,1,1,2,4,0,1948,0,0,203.0,441.0,198
2026-01-02,Friday,Dinner,Shukto,1,129,0,2026,1,1,2,4,0,1948,0,0,516.0,219.66666666666666,555
2026-01-02,Friday,Breakfast,Rava Idli,0,116,0,2026,1,1,2,4,0,1948,0,0,460.0,320.0,306
2026-01-02,Friday,Breakfast,Puri Bhaji,0,110,0,2026,1,1,2,4,0,1948,0,0,77.0,483.6666666666667,199
2026-01-02,Friday,Breakfast,Masala Dosa,0,77,0,2026,1,1,2,4,0,1948,0,0,1310.0,1130.6666666666667,254
2026-01-02,Friday,Breakfast,Vegetable Sandwich,0,142,0,2026,1,1,2,4,0,1948,0,0,228.0,265.0,201
2026-01-02,Friday,Lunch,Theeyal,2,134,0,2026,1,1,2,4,0,1948,0,0,294.0,207.66666666666666,244
2026-01-02,Friday,Lunch,Veg Kolhapuri,2,141,0,2026,1,1,2,4,0,1948,0,0,145.0,691.3333333333334,187
2026-01-02,Friday,Lunch,Lauki ke Kofte,2,72,0,2026,1,1,2,4,0,1948,0,0,208.0,632.3333333333334,554
2026-01-02,Friday,Lunch,Navrattan Korma,2,93,0,2026,1,1,2,4,0,1948,0,0,105.0,571.6666666666666,196
2026-01-02,Friday,Lunch,Mushroom Matar,2,90,0,2026,1,1,2,4,0,1948,0,0,304.0,764.3333333333334,209
2026-01-02,Friday,Lunch,Lobiya,2,74,0,2026,1,1,2,4,0,1948,0,0,1301.0,610.0,542
2026-01-02,Friday,Lunch,Poriyal,2,109,0,2026,1,1,2,4,0,1948,0,0,2840.0,1113.3333333333333,1540
2026-01-02,Friday,Lunch,Kheer,2,62,0,2026,1,1,2,4,0,1948,0,0,112.0,145.66666666666666,298
2026-01-02,Friday,Snacks,Sev Tameta,3,124,0,2026,1,1,2,4,0,1948,0,0,4912.0,4700.333333333333,1180
2026-01-02,Friday,Dinner,Dum Aloo,1,38,0,2026,1,1,2,4,0,1948,0,0,61.0,82.66666666666667,400
2026-01-02,Friday,Dinner,Methi Saag,1,81,0,2026,1,1,2,4,0,1948,0,0,945.0,357.0,530
2026-01-02,Friday,Dinner,Kheer,1,62,0,2026,1,1,2,4,0,1948,0,0,142.0,125.33333333333333,301
2026-01-02,Friday,Dinner,Dalithoy,1,34,0,2026,1,1,2,4,0,1948,0,0,42.0,244.33333333333334,473
2026-01-02,Friday,Dinner,Bhindi Masala,1,13,0,2026,1,1,2,4,0,1948,0,0,181.0,455.6666666666667,525
2026-01-02,Friday,Dinner,Baingan Bharta,1,10,0,2026,1,1,2,4,0,1948,0,0,70.0,359.0,608
2026-01-02,Friday,Dinner,Mushroom Matar,1,90,0,2026,1,1,2,4,0,1948,0,0,162.0,270.3333333333333,293
2026-01-02,Friday,Dinner,Keerai Koottu,1,58,0,2026,1,1,2,4,0,1948,0,0,39.0,75.66666666666667,339
2026-01-02,Friday,Dinner,Lauki ke Kofte,1,72,0,2026,1,1,2,4,0,1948,0,0,454.0,462.3333333333333,725
2026-01-02,Friday,Breakfast,Bora Sawul,0,15,0,2026,1,1,2,4,0,1948,0,0,294.0,634.0,324
2026-01-02,Friday,Breakfast,Chole Bhature,0,25,0,2026,1,1,2,4,0,1948,0,0,309.0,205.66666666666666,537
2026-01-02,Friday,Breakfast,Paratha,0,103,0,2026,1,1,2,4,0,1948,0,0,233.0,315.6666666666667,186
2026-01-02,Friday,Breakfast,Neer Dosa,0,94,0,2026,1,1,2,4,0,1948,0,0,202.0,883.0,172
2026-01-02,Friday,Breakfast,Set Dosa,0,122,0,2026,1,1,2,4,0,1948,0,0,892.0,502.6666666666667,512
2026-01-02,Friday,Lunch,Gatte ki Sabzi,2,43,0,2026,1,1,2,4,0,1948,0,0,81.0,1209.6666666666667,274
2026-01-02,Friday,Lunch,Shukto,2,129,0,2026,1,1,2,4,0,1948,0,0,322.0,428.6666666666667,240
2026-01-02,Friday,Lunch,Kadhi Pakoda,2,56,0,2026,1,1,2,4,0,1948,0,0,204.0,2006.6666666666667,248
2026-01-02,Friday,Lunch,Rasam,2,113,0,2026,1,1,2,4,0,1948,0,0,3419.0,1319.3333333333333,1737
2026-01-02,Friday,Lunch,Aloo Phalliyaan,2,4,0,2026,1,1,2,4,0,1948,0,0,1506.0,716.6666666666666,1266
2026-01-02,Friday,Lunch,Dum Aloo,2,38,0,2026,1,1,2,4,0,1948,0,0,80.0,202.66666666666666,374
2026-01-02,Friday,Snacks,Muthiya,3,91,0,2026,1,1,2,4,0,1948,0,0,517.0,1523.6666666666667,798
2026-01-02,Friday,Snacks,Chaat,3,18,0,2026,1,1,2,4,0,1948,0,0,300.0,452.6666666666667,1649
2026-01-02,Friday,Dinner,Aloo Phalliyaan,1,4,0,2026,1,1,2,4,0,1948,0,0,252.0,257.6666666666667,978
2026-01-02,Friday,Dinner,Chapati,1,21,0,2026,1,1,2,4,0,1948,0,0,61.0,220.0,548
2026-01-02,Friday,Dinner,Mishti Chholar Dal,1,85,0,2026,1,1,2,4,0,1948,0,0,628.0,235.33333333333334,634
2026-01-02,Friday,Dinner,Khichdi,1,63,0,2026,1,1,2,4,0,1948,0,0,1114.0,857.3333333333334,753
2026-01-02,Friday,Breakfast,Oondees,0,96,0,2026,1,1,2,4,0,1948,0,0,541.0,900.6666666666666,277
2026-01-02,Friday,Breakfast,Ragi Dosa,0,111,0,2026,1,1,2,4,0,1948,0,0,214.0,199.0,257
2026-01-02,Friday,Breakfast,Poori,0,108,0,2026,1,1,2,4,0,1948,0,0,230.0,234.66666666666666,243
2026-01-02,Friday,Breakfast,Dosa,0,37,0,2026,1,1,2,4,0,1948,0,0,70.0,346.3333333333333,1159
2026-01-02,Friday,Lunch,Daal Dhokli,2,29,0,2026,1,1,2,4,0,1948,0,0,87.0,1169.3333333333333,341
2026-01-02,Friday,Lunch,Aloo Shimla Mirch,2,5,0,2026,1,1,2,4,0,1948,0,0,115.0,115.66666666666667,1242
2026-01-02,Friday,Lunch,Kuzhambu,2,71,0,2026,1,1,2,4,0,1948,0,0,786.0,901.6666666666666,292
2026-01-02,Friday,Lunch,Kofta,2,66,0,2026,1,1,2,4,0,1948,0,0,214.0,610.3333333333334,257
2026-01-02,Friday,Snacks,Thalipeeth,3,132,0,2026,1,1,2,4,0,1948,0,0,186.0,634.0,912
2026-01-02,Friday,Snacks,Kodubale,3,65,0,2026,1,1,2,4,0,1948,0,0,427.0,295.3333333333333,1172
2026-01-02,Friday,Dinner,Mushroom Do Pyaza,1,89,0,2026,1,1,2,4,0,1948,0,0,260.0,362.3333333333333,214
2026-01-02,Friday,Dinner,Kadai Paneer,1,55,0,2026,1,1,2,4,0,1948,0,0,95.0,141.0,354
2026-01-02,Friday,Dinner,Sambar,1,118,0,2026,1,1,2,4,0,1948,0,0,1341.0,1368.6666666666667,1911
2026-01-02,Friday,Dinner,Dal Makhani,1,32,0,2026,1,1,2,4,0,1948,0,0,240.0,238.0,468
2026-01-02,Friday,Dinner,Veg Biryani,1,140,0,2026,1,1,2,4,0,1948,0,0,341.0,463.6666666666667,813
2026-01-02,Friday,Dinner,Aloo Tuk,1,7,0,2026,1,1,2,4,0,1948,0,0,3550.0,1569.3333333333333,784
2026-01-02,Friday,Dinner,Palak Paneer,1,98,0,2026,1,1,2,4,0,1948,0,0,2485.0,1624.3333333333333,1603
2026-01-02,Friday,Breakfast,Cheera Doi,0,23,0,2026,1,1,2,4,0,1948,0,0,95.0,1359.3333333333333,344
2026-01-02,Friday,Lunch,Veg Biryani,2,140,0,2026,1,1,2,4,0,1948,0,0,283.0,246.66666666666666,947
2026-01-02,Friday,Lunch,Sambar,2,118,0,2026,1,1,2,4,0,1948,0,0,1723.0,771.6666666666666,1919
2026-01-02,Friday,Lunch,Dal Makhani,2,32,0,2026,1,1,2,4,0,1948,0,0,49.0,129.33333333333334,534
2026-01-02,Friday,Lunch,Matar Paneer,2,79,0,2026,1,1,2,4,0,1948,0,0,315.0,1161.6666666666667,170
2026-01-02,Friday,Lunch,Chaulai Saag,2,22,0,2026,1,1,2,4,0,1948,0,0,2106.0,1883.0,299
2026-01-02,Friday,Lunch,Dal Tadka,2,33,0,2026,1,1,2,4,0,1948,0,0,391.0,495.6666666666667,1323
2026-01-02,Friday,Snacks,Coffee,3,27,0,2026,1,1,2,4,0,1948,0,0,191.0,273.0,1646
2026-01-02,Friday,Dinner,Matar Paneer,1,79,0,2026,1,1,2,4,0,1948,0,0,818.0,528.0,433
2026-01-02,Friday,Dinner,Ennai Kathirikkai,1,39,0,2026,1,1,2,4,0,1948,0,0,284.0,731.3333333333334,278
2026-01-02,Friday,Dinner,Avial,1,9,0,2026,1,1,2,4,0,1948,0,0,144.0,679.6666666666666,596
2026-01-02,Friday,Dinner,Masoor Dal,1,78,0,2026,1,1,2,4,0,1948,0,0,118.0,222.0,259
2026-01-02,Friday,Breakfast,Sabudana Khichadi,0,117,0,2026,1,1,2,4,0,1948,0,0,763.0,1234.6666666666667,457
2026-01-02,Friday,Breakfast,Medu Vada,0,80,0,2026,1,1,2,4,0,1948,0,0,322.0,638.0,224
2026-01-02,Friday,Lunch,Koottu,2,67,0,2026,1,1,2,4,0,1948,0,0,469.0,1578.0,230
2026-01-02,Friday,Lunch,Baingan Bharta,2,10,0,2026,1,1,2,4,0,1948,0,0,4447.0,1687.6666666666667,924
2026-01-02,Friday,Lunch,Rajma,2,112,0,2026,1,1,2,4,0,1948,0,0,486.0,273.3333333333333,2197
2026-01-02,Friday,Snacks,Aloo Tikki,3,6,0,2026,1,1,2,4,0,1948,0,0,530.0,593.0,1578
2026-01-02,Friday,Snacks,Naan Khatai,3,92,0,2026,1,1,2,4,0,1948,0,0,3140.0,3457.6666666666665,1504
2026-01-02,Friday,Dinner,Theeyal,1,134,0,2026,1,1,2,4,0,1948,0,0,233.0,300.3333333333333,147
2026-01-02,Friday,Dinner,Dal Tadka,1,33,0,2026,1,1,2,4,0,1948,0,0,657.0,1011.3333333333334,1050
2026-01-02,Friday,Breakfast,Wheat Upma,0,143,0,2026,1,1,2,4,0,1948,0,0,886.0,1442.6666666666667,331
2026-01-02,Friday,Lunch,Dalithoy,2,34,0,2026,1,1,2,4,0,1948,0,0,2678.0,1049.3333333333333,848
2026-01-02,Friday,Lunch,Olan,2,95,0,2026,1,1,2,4,0,1948,0,0,724.0,377.3333333333333,431
2026-01-02,Friday,Lunch,Green Salad,2,46,0,2026,1,1,2,4,0,1948,0,0,275.0,193.66666666666666,363
2026-01-02,Friday,Lunch,Aloo Matar,2,2,0,2026,1,1,2,4,0,1948,0,0,151.0,980.3333333333334,1229
2026-01-02,Friday,Snacks,Khaman,3,60,0,2026,1,1,2,4,0,1948,0,0,1666.0,800.6666666666666,1131
2026-01-02,Friday,Dinner,Mix Veg Curry,1,87,0,2026,1,1,2,4,0,1948,0,0,1925.0,928.0,488
2026-01-02,Friday,Dinner,Poriyal,1,109,0,2026,1,1,2,4,0,1948,0,0,269.0,260.0,204
2026-01-02,Friday,Dinner,Lobiya,1,74,0,2026,1,1,2,4,0,1948,0,0,150.0,388.3333333333333,225
2026-01-02,Friday,Dinner,Karela Bharta,1,57,0,2026,1,1,2,4,0,1948,0,0,134.0,231.66666666666666,1123
2026-01-02,Friday,Breakfast,Hando Guri,0,47,0,2026,1,1,2,4,0,1948,0,0,264.0,174.33333333333334,423
2026-01-02,Friday,Breakfast,Paniyaram,0,101,0,2026,1,1,2,4,0,1948,0,0,1007.0,640.3333333333334,448
2026-01-02,Friday,Lunch,Karela Bharta,2,57,0,2026,1,1,2,4,0,1948,0,0,2709.0,1444.6666666666667,1189
2026-01-02,Friday,Lunch,Curd Rice,2,28,0,2026,1,1,2,4,0,1948,0,0,110.0,228.33333333333334,477
2026-01-02,Friday,Lunch,Chapati,2,21,0,2026,1,1,2,4,0,1948,0,0,267.0,1751.0,441
2026-01-02,Friday,Lunch,Khichdi,2,63,0,2026,1,1,2,4,0,1948,0,0,267.0,267.6666666666667,770
2026-01-02,Friday,Lunch,Mushroom Do Pyaza,2,89,0,2026,1,1,2,4,0,1948,0,0,271.0,209.0,278
2026-01-02,Friday,Snacks,Mirchi Bada,3,84,0,2026,1,1,2,4,0,1948,0,0,422.0,746.3333333333334,1172
2026-01-02,Friday,Dinner,Rasam,1,113,0,2026,1,1,2,4,0,1948,0,0,134.0,266.0,194
2026-01-02,Friday,Dinner,Kuzhambu,1,71,0,2026,1,1,2,4,0,1948,0,0,425.0,275.3333333333333,395
2026-01-02,Friday,Dinner,Gobhi Matar,1,44,0,2026,1,1,2,4,0,1948,0,0,732.0,380.3333333333333,377
2026-01-02,Friday,Dinner,Khoya Paneer,1,64,0,2026,1,1,2,4,0,1948,0,0,859.0,516.6666666666666,390
2026-01-02,Friday,Dinner,Jeera Aloo,1,51,0,2026,1,1,2,4,0,1948,0,0,253.0,257.0,321
2026-01-02,Friday,Dinner,Kofta,1,66,0,2026,1,1,2,4,0,1948,0,0,461.0,241.33333333333334,462
2026-01-02,Friday,Dinner,Kos Kootu,1,68,0,2026,1,1,2,4,0,1948,0,0,738.0,439.0,340
2026-01-02,Friday,Breakfast,Kumol Sawul,0,69,0,2026,1,1,2,4,0,1948,0,0,482.0,377.3333333333333,318
2026-01-02,Friday,Lunch,Masoor Dal,2,78,0,2026,1,1,2,4,0,1948,0,0,106.0,178.66666666666666,229
2026-01-02,Friday,Lunch,Aloo Gobi,2,1,0,2026,1,1,2,4,0,1948,0,0,222.0,128.33333333333334,1765
2026-01-02,Friday,Dinner,Gatte ki Sabzi,1,43,0,2026,1,1,2,4,0,1948,0,0,230.0,120.0,351
2026-01-02,Friday,Dinner,Shahi Paneer,1,126,0,2026,1,1,2,4,0,1948,0,0,714.0,311.3333333333333,571
2026-01-02,Friday,Lunch,Kadai Paneer,2,55,0,2026,1,1,2,4,0,1948,0,0,1009.0,570.0,487
2026-01-02,Friday,Lunch,Methi Saag,2,81,0,2026,1,1,2,4,0,1948,0,0,238.0,1268.3333333333333,181
2026-01-02,Friday,Lunch,Pachadi,2,97,0,2026,1,1,2,4,0,1948,0,0,262.0,1085.6666666666667,222
2026-01-02,Friday,Lunch,Paneer Butter Masala,2,99,0,2026,1,1,2,4,0,1948,0,0,146.0,1629.0,1715
2026-01-02,Friday,Snacks,Dhokla,3,35,0,2026,1,1,2,4,0,1948,0,0,237.0,178.33333333333334,1701
2026-01-02,Friday,Dinner,Chana Masala,1,20,0,2026,1,1,2,4,0,1948,0,0,311.0,168.66666666666666,2367
2026-01-02,Friday,Breakfast,Aloo Paratha,0,3,0,2026,1,1,2,4,0,1948,0,0,306.0,304.3333333333333,1324
2026-01-02,Friday,Lunch,Ennai Kathirikkai,2,39,0,2026,1,1,2,4,0,1948,0,0,368.0,366.0,368
2026-01-02,Friday,Snacks,Dabeli,3,30,0,2026,1,1,2,4,0,1948,0,0,5875.0,2440.3333333333335,1644
2026-01-02,Friday,Dinner,Kadhi Pakoda,1,56,0,2026,1,1,2,4,0,1948,0,0,74.0,247.0,307
2026-01-02,Friday,Dinner,Undhiyu,1,137,0,2026,1,1,2,4,0,1948,0,0,303.0,1033.0,158
2026-01-02,Friday,Dinner,Jeera Rice,1,52,0,2026,1,1,2,4,0,1948,0,0,39.0,2195.0,374
2026-01-02,Friday,Lunch,Batata Saung,2,11,0,2026,1,1,2,4,0,1948,0,0,6801.0,2536.6666666666665,1060
2026-01-02,Friday,Snacks,Chakri,3,19,0,2026,1,1,2,4,0,1948,0,0,92.0,411.3333333333333,2140
2026-01-02,Friday,Snacks,Shakarpara,3,127,0,2026,1,1,2,4,0,1948,0,0,456.0,478.6666666666667,1079
2026-01-02,Friday,Dinner,Paneer Butter Masala,1,99,0,2026,1,1,2,4,0,1948,0,0,350.0,699.6666666666666,1266
2026-01-02,Friday,Dinner,Batata Saung,1,11,0,2026,1,1,2,4,0,1948,0,0,2079.0,1540.0,562
2026-01-02,Friday,Breakfast,Appam,0,8,0,2026,1,1,2,4,0,1948,0,0,922.0,992.6666666666666,532
2026-01-02,Friday,Lunch,Palak Paneer,2,98,0,2026,1,1,2,4,0,1948,0,0,107.0,1214.0,1654
2026-01-02,Friday,Lunch,Fruit Custard,2,42,0,2026,1,1,2,4,0,1948,0,0,3806.0,2098.0,889
2026-01-02,Friday,Lunch,Undhiyu,2,137,0,2026,1,1,2,4,0,1948,0,0,192.0,362.0,193
2026-01-02,Friday,Snacks,Kachori,3,54,0,2026,1,1,2,4,0,1948,0,0,65.0,123.66666666666667,1572
2026-01-02,Friday,Snacks,Farsi Puri,3,40,0,2026,1,1,2,4,0,1948,0,0,45.0,121.66666666666667,1704
2026-01-02,Friday,Dinner,Mag Dhokli,1,75,0,2026,1,1,2,4,0,1948,0,0,199.0,1410.0,203
2026-01-02,Friday,Dinner,Navrattan Korma,1,93,0,2026,1,1,2,4,0,1948,0,0,1338.0,909.0,322
2026-01-02,Friday,Lunch,Kos Kootu,2,68,0,2026,1,1,2,4,0,1948,0,0,101.0,2074.6666666666665,254
2026-01-02,Friday,Lunch,Gobhi Matar,2,44,0,2026,1,1,2,4,0,1948,0,0,317.0,516.6666666666666,373
2026-01-02,Friday,Snacks,Pav Bhaji,3,105,0,2026,1,1,2,4,0,1948,0,0,191.0,1196.3333333333333,946
2026-01-02,Friday,Snacks,Pani Puri,3,100,0,2026,1,1,2,4,0,1948,0,0,1233.0,580.0,1054
2026-01-02,Friday,Dinner,Pav Bhaji,1,105,0,2026,1,1,2,4,0,1948,0,0,183.0,807.6666666666666,165
2026-01-02,Friday,Dinner,Aloo Matar,1,2,0,2026,1,1,2,4,0,1948,0,0,145.0,886.6666666666666,1056
2026-01-02,Friday,Lunch,Kaara Kozhambu,2,53,0,2026,1,1,2,4,0,1948,0,0,4080.0,1826.3333333333333,828
2026-01-02,Friday,Snacks,Sev Khamani,3,123,0,2026,1,1,2,4,0,1948,0,0,307.0,341.3333333333333,959
2026-01-02,Friday,Snacks,Sandwich,3,121,0,2026,1,1,2,4,0,1948,0,0,153.0,577.3333333333334,1062
2026-01-02,Friday,Dinner,Green Salad,1,46,0,2026,1,1,2,4,0,1948,0,0,100.0,69.66666666666667,370
2026-01-02,Friday,Breakfast,Rava Dosa,0,115,0,2026,1,1,2,4,0,1948,0,0,365.0,1123.0,184
2026-01-02,Friday,Lunch,Chana Masala,2,20,0,2026,1,1,2,4,0,1948,0,0,1381.0,1984.0,2070
2026-01-02,Friday,Lunch,Aloo Tuk,2,7,0,2026,1,1,2,4,0,1948,0,0,277.0,201.0,840
2026-01-02,Friday,Snacks,Sandige,3,120,0,2026,1,1,2,4,0,1948,0,0,6257.0,2133.3333333333335,1126
2026-01-02,Friday,Dinner,Aloo Shimla Mirch,1,5,0,2026,1,1,2,4,0,1948,0,0,82.0,742.6666666666666,847
2026-01-02,Friday,Lunch,Shahi Paneer,2,126,0,2026,1,1,2,4,0,1948,0,0,262.0,1024.0,211
2026-01-02,Friday,Breakfast,Thepla,0,135,0,2026,1,1,2,4,0,1948,0,0,66.0,229.66666666666666,215
2026-01-02,Friday,Breakfast,Sevai,0,125,0,2026,1,1,2,4,0,1948,0,0,589.0,2022.3333333333333,398
2026-01-02,Friday,Snacks,Rasya Muthia,3,114,0,2026,1,1,2,4,0,1948,0,0,595.0,1431.6666666666667,890
2026-01-02,Friday,Dinner,Jalfrezi,1,50,0,2026,1,1,2,4,0,1948,0,0,140.0,197.66666666666666,361
2026-01-02,Friday,Snacks,Tea,3,131,0,2026,1,1,2,4,0,1948,0,0,1501.0,1121.3333333333333,1098
2026-01-02,Friday,Snacks,Patra,3,104,0,2026,1,1,2,4,0,1948,0,0,193.0,255.0,1018
2026-01-02,Friday,Dinner,Fruit Custard,1,42,0,2026,1,1,2,4,0,1948,0,0,200.0,462.3333333333333,334
2026-01-02,Friday,Breakfast,Hurum,0,48,0,2026,1,1,2,4,0,1948,0,0,1286.0,552.6666666666666,548
2026-01-02,Friday,Lunch,Mix Veg Curry,2,87,0,2026,1,1,2,4,0,1948,0,0,1412.0,600.3333333333334,522
2026-01-02,Friday,Lunch,Pav Bhaji,2,105,0,2026,1,1,2,4,0,1948,0,0,3106.0,1117.6666666666667,1754
2026-01-02,Friday,Lunch,Avial,2,9,0,2026,1,1,2,4,0,1948,0,0,1812.0,1340.3333333333333,786
2026-01-02,Friday,Snacks,Samosa,3,119,0,2026,1,1,2,4,0,1948,0,0,213.0,2012.6666666666667,1216
2026-01-02,Friday,Snacks,Spring Rolls,3,130,0,2026,1,1,2,4,0,1948,0,0,2341.0,1430.6666666666667,714
2026-01-02,Friday,Snacks,Chorafali,3,26,0,2026,1,1,2,4,0,1948,0,0,473.0,235.0,1540
2026-01-02,Friday,Lunch,Mixed Veg Curry,2,88,0,2026,1,1,2,4,0,1948,0,0,32.0,126.0,250
2026-01-02,Friday,Snacks,Lilva Kachori,3,73,0,2026,1,1,2,4,0,1948,0,0,126.0,250.0,1332
2026-01-02,Friday,Dinner,Curd Rice,1,28,0,2026,1,1,2,4,0,1948,0,0,1986.0,742.6666666666666,527
2026-01-02,Friday,Lunch,Turiya Patra Vatana Sabji,2,136,0,2026,1,1,2,4,0,1948,0,0,1341.0,1682.6666666666667,855
2026-01-02,Friday,Dinner,Kaara Kozhambu,1,53,0,2026,1,1,2,4,0,1948,0,0,53.0,229.33333333333334,354
2026-01-02,Friday,Lunch,Keerai Koottu,2,58,0,2026,1,1,2,4,0,1948,0,0,293.0,351.3333333333333,251
2026-01-02,Friday,Snacks,Bonda,3,14,0,2026,1,1,2,4,0,1948,0,0,859.0,1265.6666666666667,1372
2026-01-02,Friday,Dinner,Koottu,1,67,0,2026,1,1,2,4,0,1948,0,0,821.0,507.6666666666667,418
2026-01-02,Friday,Dinner,Turiya Patra Vatana Sabji,1,136,0,2026,1,1,2,4,0,1948,0,0,604.0,306.6666666666667,515
2026-01-02,Friday,Dinner,Aloo Gobi,1,1,0,2026,1,1,2,4,0,1948,0,0,160.0,121.66666666666667,1526
2026-01-02,Friday,Snacks,Khakhra,3,59,0,2026,1,1,2,4,0,1948,0,0,3416.0,2148.0,1232
2026-01-02,Friday,Snacks,Milk,3,83,0,2026,1,1,2,4,0,1948,0,0,1044.0,666.6666666666666,1325
2026-01-02,Friday,Dinner,Daal Dhokli,1,29,0,2026,1,1,2,4,0,1948,0,0,61.0,709.6666666666666,372
2026-01-02,Friday,Snacks,Bread Pakoda,3,16,0,2026,1,1,2,4,0,1948,0,0,279.0,236.33333333333334,1808
2026-01-02,Friday,Snacks,Missi Roti,3,86,0,2026,1,1,2,4,0,1948,0,0,250.0,1614.3333333333333,780
2026-01-02,Friday,Snacks,Maggi,3,76,0,2026,1,1,2,4,0,1948,0,0,4231.0,1569.0,1080
2026-01-02,Friday,Snacks,Bhajji,3,12,0,2026,1,1,2,4,0,1948,0,0,64.0,111.33333333333333,1993
2026-01-02,Friday,Snacks,Dahi Vada,3,31,0,2026,1,1,2,4,0,1948,0,0,1143.0,1776.0,1376
2026-01-02,Friday,Snacks,Chevdo,3,24,0,2026,1,1,2,4,0,1948,0,0,240.0,459.6666666666667,1500
2026-01-02,Friday,Snacks,Thattai,3,133,0,2026,1,1,2,4,0,1948,0,0,449.0,308.0,1026
2026-01-02,Friday,Snacks,Khandvi,3,61,0,2026,1,1,2,4,0,1948,0,0,957.0,771.6666666666666,1220
2026-01-02,Friday,Snacks,Papad,3,102,0,2026,1,1,2,4,0,1948,0,0,134.0,1015.6666666666666,998
2026-01-02,Friday,Snacks,Bread Pakora,3,17,0,2026,1,1,2,4,0,1948,0,0,571.0,423.3333333333333,1613
2026-01-02,Friday,Dinner,Chaulai Saag,1,22,0,2026,1,1,2,4,0,1948,0,0,244.0,250.33333333333334,444
2026-01-02,Friday,Snacks,Methi na Gota,3,82,0,2026,1,1,2,4,0,1948,0,0,824.0,855.0,1157
2026-01-02,Friday,Snacks,Shankarpali,3,128,0,2026,1,1,2,4,0,1948,0,0,216.0,251.66666666666666,1066
2026-01-02,Friday,Snacks,French Fries,3,41,0,2026,1,1,2,4,0,1948,0,0,682.0,616.3333333333334,1269
2026-01-02,Friday,Snacks,Goli Bajje,3,45,0,2026,1,1,2,4,0,1948,0,0,201.0,607.0,1217
2026-01-03,Saturday,Breakfast,Pongal,0,107,2,2026,1,1,3,5,1,1948,0,0,2082.0,1351.0,1005
2026-01-03,Saturday,Breakfast,Akki Rotti,0,0,2,2026,1,1,3,5,1,1948,0,0,5385.0,2093.3333333333335,1467
2026-01-03,Saturday,Breakfast,Upma,0,138,2,2026,1,1,3,5,1,1948,0,0,134.0,237.0,192
2026-01-03,Saturday,Breakfast,Poha,0,106,2,2026,1,1,3,5,1,1948,0,0,1049.0,976.0,379
2026-01-03,Saturday,Breakfast,Idli,0,49,2,2026,1,1,3,5,1,1948,0,0,149.0,1868.6666666666667,696
2026-01-03,Saturday,Breakfast,Uttapam,0,139,2,2026,1,1,3,5,1,1948,0,0,3834.0,1896.0,1276
2026-01-03,Saturday,Breakfast,Dibba Rotti,0,36,2,2026,1,1,3,5,1,1948,0,0,244.0,604.3333333333334,311
2026-01-03,Saturday,Lunch,Jeera Aloo,2,51,2,2026,1,1,3,5,1,1948,0,0,682.0,568.6666666666666,336
2026-01-03,Saturday,Lunch,Khoya Paneer,2,64,2,2026,1,1,3,5,1,1948,0,0,152.0,161.66666666666666,255
